,Id_joueur,Strategy,Depth,Max_Score,History
17,2,Dumb,1,-10.0,"[0, -0.0, -0.0, -0.0, -0.0, 2.0, -0.0, -2.0, -4.0, -4.0, -4.0, -2.0, -0.0, -6.0, -12.0, -14.0, -18.0, -14.0, -18.0, -16.0, -22.0, -22.0, -30.0, -24.0, -22.0, -14.0, -16.0, -12.0, -16.0, -14.0, -10.0]"
18,1,Exploration,5,25.0,"[0, 3.0, 3.0, 1.0, 1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 1.0, 5.0, 5.0, 3.0, 7.0, 9.0, 5.0, 11.0, 11.0, 11.0, 13.0, 13.0, 23.0, 25.0, 15.0, 17.0, 17.0, 25.0]"
19,2,Dumb,1,-10.0,"[0, -0.0, 2.0, 2.0, 4.0, 2.0, -2.0, -2.0, -2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, -0.0, 2.0, 2.0, -0.0, -8.0, -6.0, -8.0, -8.0, -10.0, -14.0, -10.0, -6.0, -8.0, -14.0, -10.0]"
20,1,Exploration,5,25.0,"[0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, -3.0, -3.0, 3.0, 3.0, 3.0, 9.0, 15.0, 17.0, 15.0, 15.0, 13.0, 17.0, 13.0, 11.0, 21.0, 19.0, 15.0, 17.0, 21.0, 27.0, 27.0, 25.0]"
21,2,Dumb,1,-16.0,"[0, -0.0, 2.0, 2.0, 4.0, 4.0, 4.0, 8.0, 12.0, 6.0, 2.0, -0.0, 2.0, -6.0, -12.0, -10.0, -8.0, -8.0, -10.0, -8.0, -8.0, -8.0, -14.0, -10.0, -10.0, -10.0, -18.0, -16.0, -22.0, -16.0]"
22,1,Exploration,5,21.0,"[0, 3.0, 3.0, 3.0, 3.0, -1.0, 1.0, 1.0, 1.0, 9.0, 11.0, 5.0, 11.0, 11.0, 11.0, 11.0, 7.0, 9.0, 9.0, 7.0, 11.0, 19.0, 17.0, 13.0, 13.0, 17.0, 15.0, 23.0, 19.0, 21.0, 21.0]"
23,2,Dumb,1,-12.0,"[0, -0.0, -0.0, -0.0, 4.0, 6.0, 2.0, 4.0, 2.0, -4.0, -0.0, -0.0, -8.0, -8.0, -6.0, -0.0, -4.0, -0.0, -4.0, -0.0, -4.0, -12.0, -10.0, -4.0, -8.0, -8.0, -10.0, -14.0, -8.0, -18.0, -12.0]"
24,1,Exploration,5,1.0,"[0, 3.0, 3.0, 5.0, 5.0, 3.0, 3.0, 3.0, 3.0, 3.0, 7.0, 5.0, 3.0, 5.0, 5.0, 3.0, 9.0, 5.0, 7.0, 9.0, 9.0, 9.0, 11.0, 11.0, 9.0, 13.0, 15.0, 21.0, 7.0, 11.0, 1.0]"
25,2,Dumb,1,10.0,"[0, -0.0, 2.0, -2.0, -0.0, 2.0, -0.0, -0.0, -0.0, -0.0, -2.0, 2.0, 2.0, -0.0, 2.0, -0.0, -2.0, -2.0, -4.0, -6.0, 2.0, -6.0, -4.0, -0.0, -6.0, -10.0, -10.0, -2.0, -0.0, 2.0, 10.0]"
26,1,Exploration,5,45.0,"[0, 3.0, 3.0, 5.0, 3.0, -1.0, -5.0, 1.0, 3.0, 3.0, 5.0, 5.0, 3.0, 3.0, 7.0, 7.0, 3.0, 5.0, 5.0, 9.0, 11.0, 15.0, 19.0, 25.0, 25.0, 29.0, 31.0, 31.0, 31.0, 47.0, 45.0]"
27,2,Dumb,1,-36.0,"[0, -0.0, -0.0, -0.0, 4.0, 10.0, 8.0, 4.0, -0.0, 4.0, -0.0, 4.0, 2.0, 2.0, -4.0, 4.0, 4.0, -2.0, -0.0, -4.0, -4.0, -10.0, -12.0, -22.0, -14.0, -26.0, -28.0, -26.0, -28.0, -42.0, -36.0]"
28,1,Exploration,5,27.0,"[0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0, -1.0, 3.0, 5.0, 7.0, 11.0, 13.0, 5.0, 5.0, 7.0, 5.0, 9.0, 9.0, 3.0, 11.0, 13.0, 9.0, 13.0, 17.0, 17.0, 15.0, 19.0, 29.0, 29.0, 27.0]"
29,2,Dumb,1,-14.0,"[0, -0.0, 2.0, 2.0, -0.0, -0.0, 6.0, 6.0, 2.0, -0.0, -2.0, -8.0, 2.0, -2.0, -0.0, -2.0, -0.0, -6.0, 8.0, -0.0, -4.0, -0.0, -6.0, -8.0, -8.0, -2.0, -8.0, -16.0, -26.0, -20.0, -14.0]"
30,1,Exploration,5,17.0,"[0, 3.0, 3.0, 1.0, 1.0, 3.0, 5.0, 7.0, 7.0, 7.0, 7.0, 5.0, 7.0, 9.0, 15.0, 15.0, 19.0, 23.0, 27.0, 27.0, 23.0, 17.0, 21.0, 21.0, 17.0, 13.0, 21.0, 13.0, 9.0, 15.0, 17.0]"
31,2,Dumb,1,-10.0,"[0, -0.0, 2.0, 2.0, 4.0, -0.0, -2.0, -2.0, -0.0, -4.0, -2.0, 2.0, -4.0, -2.0, -8.0, -10.0, -16.0, -18.0, -24.0, -20.0, -8.0, -12.0, -14.0, -12.0, -10.0, -8.0, -8.0, -0.0, -0.0, -12.0, -10.0]"
32,1,Exploration,5,23.0,"[0, 3.0, 3.0, 1.0, -1.0, -1.0, 1.0, -1.0, 5.0, 9.0, 11.0, 13.0, 13.0, 19.0, 15.0, 15.0, 19.0, 27.0, 27.0, 27.0, 17.0, 19.0, 25.0, 23.0, 29.0, 27.0, 21.0, 15.0, 23.0]"
33,2,Dumb,1,-10.0,"[0, -0.0, 2.0, 4.0, 4.0, 6.0, 4.0, 4.0, -2.0, -6.0, -8.0, -6.0, -10.0, -12.0, -6.0, -10.0, -16.0, -24.0, -22.0, -14.0, -8.0, -14.0, -20.0, -20.0, -18.0, -18.0, -10.0, -12.0, -10.0]"
34,1,Exploration,5,19.0,"[0, 3.0, 3.0, 3.0, -1.0, 1.0, 1.0, 1.0, 5.0, 5.0, 7.0, 11.0, 13.0, 15.0, 15.0, 15.0, 7.0, 15.0, 13.0, 15.0, 19.0, 21.0, 15.0, 13.0, 11.0, 19.0, 17.0, 15.0, 13.0, 3.0, 19.0]"
35,2,Dumb,1,-6.0,"[0, -0.0, -0.0, 4.0, 4.0, 6.0, 4.0, 2.0, 2.0, -2.0, -2.0, -8.0, -10.0, -8.0, -12.0, -2.0, -2.0, -8.0, -4.0, -10.0, -12.0, -12.0, -0.0, -6.0, -8.0, -8.0, -12.0, -8.0, 6.0, 6.0, -6.0]"
36,1,Exploration,5,-15.0,"[0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 7.0, 5.0, 7.0, 7.0, 9.0, 15.0, 15.0, 19.0, 13.0, 13.0, 11.0, 9.0, 11.0, 19.0, 11.0, 9.0, 7.0, 9.0, 1.0, -5.0, -11.0, -9.0, -11.0, -15.0]"
37,2,Dumb,1,26.0,"[0, -0.0, 2.0, 2.0, 4.0, 2.0, 2.0, -0.0, -2.0, -2.0, -0.0, -6.0, -6.0, -10.0, -8.0, -10.0, -8.0, -2.0, -6.0, -8.0, -6.0, -4.0, -0.0, -4.0, 6.0, 10.0, 14.0, 14.0, 14.0, 20.0, 26.0]"
38,1,Exploration,5,5.0,"[0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, 3.0, 3.0, 5.0, 3.0, 3.0, 1.0, -3.0, -1.0, 7.0, 13.0, 15.0, 15.0, 19.0, 19.0, 19.0, 21.0, 15.0, 17.0, 13.0, 21.0, 21.0, 19.0, 13.0, 5.0]"
39,2,Dumb,1,-2.0,"[0, -0.0, -0.0, -0.0, 2.0, 2.0, 2.0, 2.0, -0.0, 4.0, 4.0, 8.0, 6.0, 8.0, 4.0, -4.0, -10.0, -12.0, -12.0, -16.0, -8.0, -12.0, -12.0, -10.0, -10.0, -8.0, -12.0, -14.0, -8.0, -2.0]"
