,func,ncalls,ccalls,tottime,cumtime,callers
20,"<code object Count_score at 0x7f2c34bf5d30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 60>",63939,0,362.09333655100005,362.09333655100005,
10,"<code object Check_for_permut at 0x2d61550, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 15>",2126197,0,40.909815890000004,38.886063347000004,"[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=1909487, reccallcount=0, totaltime=0.38269998000000005, inlinetime=0.38269998000000005), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=2983985, reccallcount=0, totaltime=0.5207624350000001, inlinetime=0.5207624350000001), _lsprof.profiler_subentry(code=<code object Retournement_valeur at 0x7f2c5105ab40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 1>, callcount=4893472, reccallcount=0, totaltime=1.1202901280000002, inlinetime=1.1202901280000002)]"
56,"<code object Get_all_permutationAble_squares at 0x7f2c53378dc0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 67>",63999,0,48.808157508,5.732081737000001,"[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=335392, reccallcount=0, totaltime=0.074055115, inlinetime=0.074055115), _lsprof.profiler_subentry(code=<code object verify_move at 0x7f2c34c3c270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>, callcount=2062258, reccallcount=0, totaltime=41.628629939, inlinetime=2.4594084300000003), _lsprof.profiler_subentry(code=<code object __init__ at 0x7f2c51663bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>, callcount=2062258, reccallcount=0, totaltime=0.7270353730000001, inlinetime=0.7270353730000001), _lsprof.profiler_subentry(code=<code object where at 0x7f2c5337b670, file ""<__array_function__ internals>"", line 177>, callcount=63999, reccallcount=0, totaltime=0.646355344, inlinetime=0.185468764)]"
22,"<code object verify_move at 0x7f2c34c3c270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>",2126197,0,43.801430302,2.5629886070000003,"[_lsprof.profiler_subentry(code=<code object Check_for_permut at 0x2d61550, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 15>, callcount=2126197, reccallcount=0, totaltime=40.909815890000004, inlinetime=38.886063347000004), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=2126197, reccallcount=0, totaltime=0.328625805, inlinetime=0.328625805)]"
16,<built-in method pygame.display.flip>,2070,0,2.3936949100000002,2.3936949100000002,
12,"<code object Explore_moves at 0x2dc67d0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 94>",63939,63879,417.92651345300004,1.5971646700000002,"[_lsprof.profiler_subentry(code=""<method 'max' of 'numpy.ndarray' objects>"", callcount=1711, reccallcount=0, totaltime=0.019971809, inlinetime=0.0037097470000000002), _lsprof.profiler_subentry(code=<code object remove_pawn at 0x7f2c5351f330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 25>, callcount=63879, reccallcount=0, totaltime=0.34762731, inlinetime=0.18441276), _lsprof.profiler_subentry(code=<code object place_pawn at 0x7f2c534f1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 18>, callcount=63879, reccallcount=0, totaltime=0.412043235, inlinetime=0.286831695), _lsprof.profiler_subentry(code=<code object Inverts_pawns at 0x7f2c34e03230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>, callcount=127758, reccallcount=0, totaltime=0.6812122730000001, inlinetime=0.41794458900000003), _lsprof.profiler_subentry(code=""<method 'min' of 'numpy.ndarray' objects>"", callcount=9460, reccallcount=0, totaltime=0.14959113100000002, inlinetime=0.020506343), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=127758, reccallcount=0, totaltime=0.035259004000000004, inlinetime=0.035259004000000004), _lsprof.profiler_subentry(code=<code object Score at 0x7f2c34bcf6a0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 26>, callcount=48177, reccallcount=0, totaltime=0.018383909, inlinetime=0.018383909), _lsprof.profiler_subentry(code=<code object Spatial_score at 0x7f2c34f0b630, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 42>, callcount=4591, reccallcount=0, totaltime=0.6447567190000001, inlinetime=0.027485274), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=22342, reccallcount=0, totaltime=0.008593467, inlinetime=0.008593467), _lsprof.profiler_subentry(code='<built-in method numpy.array>', callcount=22342, reccallcount=0, totaltime=0.19652059000000002, inlinetime=0.19652059000000002), _lsprof.profiler_subentry(code=<code object Convert_coord_to_string at 0x7f2c5351f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>, callcount=63879, reccallcount=0, totaltime=0.228517089, inlinetime=0.228517089), _lsprof.profiler_subentry(code=<code object Count_score at 0x7f2c34bf5d30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 60>, callcount=63879, reccallcount=0, totaltime=361.713226964, inlinetime=361.713226964), _lsprof.profiler_subentry(code=""<method 'choice' of 'numpy.random.mtrand.RandomState' objects>"", callcount=11171, reccallcount=0, totaltime=0.8030183590000001, inlinetime=0.368032171), _lsprof.profiler_subentry(code=<code object verify_move at 0x7f2c34c3c270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>, callcount=63879, reccallcount=0, totaltime=2.169140168, inlinetime=0.10339948800000001), _lsprof.profiler_subentry(code=<code object Undo_move at 0x7f2c34e0fcf0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 20>, callcount=63879, reccallcount=0, totaltime=0.11838983500000001, inlinetime=0.096379216), _lsprof.profiler_subentry(code=<code object __init__ at 0x7f2c51663bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>, callcount=63879, reccallcount=0, totaltime=0.022925525000000002, inlinetime=0.022925525000000002), _lsprof.profiler_subentry(code=<code object Get_all_permutationAble_squares at 0x7f2c53378dc0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 67>, callcount=63939, reccallcount=0, totaltime=48.760171396000004, inlinetime=5.725013806000001), _lsprof.profiler_subentry(code=<code object Explore_moves at 0x2dc67d0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 94>, callcount=63879, reccallcount=63574, totaltime=415.93906427300004, inlinetime=1.5888527760000002)]"
28,"<code object Retournement_valeur at 0x7f2c5105ab40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 1>",5101812,0,1.1829745740000002,1.1829745740000002,
30,"<code object __init__ at 0x7f2c51663bb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 10>",2190136,0,0.7783860170000001,0.7783860170000001,
4,<method 'extend' of 'list' objects>,2983985,0,0.5207624350000001,0.5207624350000001,
3,<method 'append' of 'list' objects>,2436636,0,0.5071071810000001,0.5071071810000001,
