,func,ncalls,ccalls,tottime,cumtime,callers
105,"<code object Spatial_score at 0x7f03793b74b0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 30>",19543,0,192.328695565,192.328695565,
102,"<code object Count_score at 0x7f037921dd30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 60>",23678,0,51.401091586,51.401091586,
95,"<code object Check_for_permut at 0x2a05550, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 15>",1043487,0,17.016513977000002,16.477885620000002,"[_lsprof.profiler_subentry(code=<code object Retournement_valeur at 0x7f039565ab40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 1>, callcount=1316907, reccallcount=0, totaltime=0.30792068100000003, inlinetime=0.30792068100000003), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=264261, reccallcount=0, totaltime=0.057473143000000004, inlinetime=0.057473143000000004), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=1052646, reccallcount=0, totaltime=0.17323453300000002, inlinetime=0.17323453300000002)]"
125,"<code object Get_all_permutationAble_squares at 0x7f0397998dc0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 67>",23696,0,20.577798534000003,2.417533794,"[_lsprof.profiler_subentry(code=<code object where at 0x7f039799b670, file ""<__array_function__ internals>"", line 177>, callcount=23696, reccallcount=0, totaltime=0.221377182, inlinetime=0.061758045000000004), _lsprof.profiler_subentry(code=<code object __init__ at 0x7f0395c5fbb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 8>, callcount=1019809, reccallcount=0, totaltime=0.34199617600000004, inlinetime=0.34199617600000004), _lsprof.profiler_subentry(code=<code object verify_move at 0x7f0379260270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>, callcount=1019809, reccallcount=0, totaltime=17.572295106000002, inlinetime=1.119882778), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=110687, reccallcount=0, totaltime=0.024596276, inlinetime=0.024596276)]"
103,"<code object verify_move at 0x7f0379260270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>",1043487,0,18.334629947,1.161327542,"[_lsprof.profiler_subentry(code=<code object Check_for_permut at 0x2a05550, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 15>, callcount=1043487, reccallcount=0, totaltime=17.016513977000002, inlinetime=16.477885620000002), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=1043487, reccallcount=0, totaltime=0.156788428, inlinetime=0.156788428)]"
96,"<code object Explore_moves at 0x2a3c230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 84>",23678,23660,266.7288451,0.583756263,"[_lsprof.profiler_subentry(code=<code object Explore_moves at 0x2a3c230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 84>, callcount=23660, reccallcount=23569, totaltime=266.589669871, inlinetime=0.581536833), _lsprof.profiler_subentry(code=<code object Get_all_permutationAble_squares at 0x7f0397998dc0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 67>, callcount=23678, reccallcount=0, totaltime=20.558029901, inlinetime=2.415264338), _lsprof.profiler_subentry(code=<code object __init__ at 0x7f0395c5fbb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 8>, callcount=23660, reccallcount=0, totaltime=0.008248717000000001, inlinetime=0.008248717000000001), _lsprof.profiler_subentry(code=<code object verify_move at 0x7f0379260270, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 8>, callcount=23660, reccallcount=0, totaltime=0.7613872500000001, inlinetime=0.041393974), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=7928, reccallcount=0, totaltime=0.002911303, inlinetime=0.002911303), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=47320, reccallcount=0, totaltime=0.014024517, inlinetime=0.014024517), _lsprof.profiler_subentry(code=<code object Convert_coord_to_string at 0x7f0397b1f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>, callcount=23660, reccallcount=0, totaltime=0.09723224800000001, inlinetime=0.09723224800000001), _lsprof.profiler_subentry(code=<code object place_pawn at 0x7f0397af1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 14>, callcount=23660, reccallcount=0, totaltime=0.1549821, inlinetime=0.10953061300000001), _lsprof.profiler_subentry(code=<code object Inverts_pawns at 0x7f03793b7230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>, callcount=47320, reccallcount=0, totaltime=0.24575217800000002, inlinetime=0.148211267), _lsprof.profiler_subentry(code=<code object Count_score at 0x7f037921dd30, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 60>, callcount=23660, reccallcount=0, totaltime=51.380827605, inlinetime=51.380827605), _lsprof.profiler_subentry(code=<code object Score at 0x7f03791f3360, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 26>, callcount=171, reccallcount=0, totaltime=5.8392000000000006e-05, inlinetime=5.8392000000000006e-05), _lsprof.profiler_subentry(code=<code object Undo_move at 0x7f03793c3cf0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Player_file.py"", line 20>, callcount=23660, reccallcount=0, totaltime=0.049271048000000005, inlinetime=0.041074315), _lsprof.profiler_subentry(code=<code object remove_pawn at 0x7f0397b1f330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 21>, callcount=23660, reccallcount=0, totaltime=0.123510829, inlinetime=0.06417740100000001), _lsprof.profiler_subentry(code='<built-in method numpy.array>', callcount=7928, reccallcount=0, totaltime=0.071868522, inlinetime=0.071868522), _lsprof.profiler_subentry(code=""<method 'choice' of 'numpy.random.mtrand.RandomState' objects>"", callcount=3964, reccallcount=0, totaltime=0.285004552, inlinetime=0.13355045200000001), _lsprof.profiler_subentry(code=""<method 'min' of 'numpy.ndarray' objects>"", callcount=3431, reccallcount=0, totaltime=0.057447812, inlinetime=0.00688228), _lsprof.profiler_subentry(code=<code object Spatial_score at 0x7f03793b74b0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/Exploration_part.py"", line 30>, callcount=19543, reccallcount=0, totaltime=192.328695565, inlinetime=192.328695565), _lsprof.profiler_subentry(code=""<method 'max' of 'numpy.ndarray' objects>"", callcount=533, reccallcount=0, totaltime=0.005836298, inlinetime=0.0010494620000000001)]"
110,"<code object __init__ at 0x7f0395c5fbb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 8>",1067165,0,0.36093662200000004,0.36093662200000004,
109,"<code object Retournement_valeur at 0x7f039565ab40, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 1>",1390004,0,0.33162831600000003,0.33162831600000003,
91,<method 'extend' of 'list' objects>,1052646,0,0.17323453300000002,0.17323453300000002,
77,<built-in method builtins.len>,1098775,0,0.170026755,0.170026755,
120,<built-in method numpy.core._multiarray_umath.implement_array_function>,27660,0,0.285225811,0.156662401,"[_lsprof.profiler_subentry(code=<code object prod at 0x7f0395ff0530, file ""/home/benjamin.bouissou@Digital-Grenoble.local/anaconda3/envs/Game/lib/python3.11/site-packages/numpy/core/fromnumeric.py"", line 2955>, callcount=3964, reccallcount=0, totaltime=0.12856341000000002, inlinetime=0.016701944)]"
104,"<code object Inverts_pawns at 0x7f03793b7230, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/engine_file.py"", line 44>",47338,0,0.24584749100000003,0.14826920400000002,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=47338, reccallcount=0, totaltime=0.010321917, inlinetime=0.010321917), _lsprof.profiler_subentry(code=<code object retournement at 0x7f0397b2e2e0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 11>, callcount=73097, reccallcount=0, totaltime=0.08725637, inlinetime=0.06354873500000001)]"
122,<method 'choice' of 'numpy.random.mtrand.RandomState' objects>,3964,0,0.285004552,0.13355045200000001,"[_lsprof.profiler_subentry(code=<code object prod at 0x7f0395e12310, file ""<__array_function__ internals>"", line 177>, callcount=3964, reccallcount=0, totaltime=0.1514541, inlinetime=0.012499757)]"
128,"<code object place_pawn at 0x7f0397af1730, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 14>",23678,0,0.155146795,0.10964251700000001,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x7f0395c5fbb0, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/pawn_file.py"", line 8>, callcount=23678, reccallcount=0, totaltime=0.010683246, inlinetime=0.010683246), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=23678, reccallcount=0, totaltime=0.005665491, inlinetime=0.005665491), _lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7f0395622310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=23678, reccallcount=0, totaltime=0.029155541, inlinetime=0.029155541)]"
90,<method 'append' of 'list' objects>,445966,0,0.10176547200000001,0.10176547200000001,
130,"<code object Convert_coord_to_string at 0x7f0397b1f660, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 12>",23678,0,0.09734211100000001,0.09734211100000001,
121,<method 'reduce' of 'numpy.ufunc' objects>,7928,0,0.095231356,0.095231356,
108,"<code object Convert_str_coord at 0x7f0395622310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>",47338,0,0.088488969,0.088488969,
119,<built-in method numpy.array>,7928,0,0.071868522,0.071868522,
129,"<code object remove_pawn at 0x7f0397b1f330, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/board_file.py"", line 21>",23660,0,0.123510829,0.06417740100000001,"[_lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x7f0395622310, file ""/home/benjamin.bouissou@Digital-Grenoble.local/Documents/Git_repos_formation/Project_Othelo/utils.py"", line 9>, callcount=23660, reccallcount=0, totaltime=0.059333428, inlinetime=0.059333428)]"
